document_id,document_name,organization,url,document_sha256,file_size_bytes,format,status
"SRC-BSEE-0431","SRC-BSEE-0431.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-88-fire-men-burned","b924b389bc0ce85a0fc035a5f197376d98d673d6a92b035859200651b0c42ea9","110212","PDF","VERIFIED"
"SRC-BSEE-0432","SRC-BSEE-0432.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-87-oil-spill","8000d41dcee2b930d7417f0fd832d9134ca6bff908bcc08316c980d464d1d40a","106897","PDF","VERIFIED"
"SRC-BSEE-0433","SRC-BSEE-0433.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-86-fatality","faf91758fc4265bff2140eae00bda94c8bc64e36e11cf6c1bf5f910171ebc125","21253","PDF","VERIFIED"
"SRC-BSEE-0434","SRC-BSEE-0434.pdf","BSEE","https://www.bsee.gov/safety-alerts/news-item/safety-alert-86-stabbing-board-struck-by-travelling-block","00cb1c0087a8e599afea581ef7b4d228f1f482e82bb64d41f2b4799b64c7302f","61272","PDF","VERIFIED"
"SRC-BSEE-0435","SRC-BSEE-0435.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-85-fire-two-fatalities","1b6309f74b6cd0c9749ae03b44aab640f073345e485477f545dd9000d5f184d9","109749","PDF","VERIFIED"
"SRC-BSEE-0436","SRC-BSEE-0436.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-84-fatality","731e9db833c9592a097b249d9743c1a0728797f2be56c4f641d0b7bd563f3007","18085","PDF","VERIFIED"
"SRC-BSEE-0437","SRC-BSEE-0437.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-83-fire-oil-sprays-from-valve","c2b92fe8d52cddb6f69688444c9bb02ecdbe4b3929995df8d42617f1a8cd2d94","107097","PDF","VERIFIED"
"SRC-BSEE-0438","SRC-BSEE-0438.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-82-compressor-fires","82c11d3bf5623f278738eba09e941ca7a514a24e6f88bff13b681ea07fd085dc","21356","PDF","VERIFIED"
"SRC-BSEE-0439","SRC-BSEE-0439.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-81-blowout","95c02449a04eb47f06310f2d511feee49e934b32acbc698ab183a75afdb1e25d","106969","PDF","VERIFIED"
"SRC-BSEE-0440","SRC-BSEE-0440.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-80-gas-fire-extensive-platform-damage","87fae992c56d759728c5bc4761bd9fd898c9f4299bf1cfc80f4e2bd897922c46","113217","PDF","VERIFIED"
"SRC-BSEE-0441","SRC-BSEE-0441.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-79-fatality-and-injury-crane-accident","9a25b67df156ac29277ca66089976cab02641088f99c224e2fdb0eb9fc5e3892","21182","PDF","VERIFIED"
"SRC-BSEE-0442","SRC-BSEE-0442.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-78-explosion-and-fire","256940c410c633f2760289226093ac42607262c295a54ac6fe78e8e2ab523dd3","110904","PDF","VERIFIED"
"SRC-BSEE-0443","SRC-BSEE-0443.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-77-fire-generator-building","bc7c428680bd69a0635068cb532f6aecac3eb22b63a3eac02deb7083c158bda1","20517","PDF","VERIFIED"
"SRC-BSEE-0444","SRC-BSEE-0444.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-76-injury-glass-liquid-level-gauge-ruptures","0c931eeafe003dbd3e85afd610b8606bebfbecbb2746c18238811ee51796746e","22196","PDF","VERIFIED"
"SRC-BSEE-0445","SRC-BSEE-0445.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-075-helicopter-crashes-17-fatalities","58108b3e1e5c2f8f67453c0cb89117fe1e1858522a4c9e1b1afffffa8f488b72","22479","PDF","VERIFIED"
"SRC-BSEE-0446","SRC-BSEE-0446.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-74-oil-spill-transfer-hose-a-reissuance","e878983c186f61e2b7444dc7a1dc89694becdc72dd85c317013767551e8a7654","20137","PDF","VERIFIED"
"SRC-BSEE-0447","SRC-BSEE-0447.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-73-gas-leak-from-subsea-bop-stack-while","3dea16065bf49a0ac815a86e84067c2a64e6e2c8443e6fbeaec93b9335ddc478","22639","PDF","VERIFIED"
"SRC-BSEE-0448","SRC-BSEE-0448.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-72-explosion-fire","cc75f0206a42be010b265be11547ce06ac3342bc9c65f1612c85a68127368472","21174","PDF","VERIFIED"
"SRC-BSEE-0449","SRC-BSEE-0449.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-71-fire-boiler-ignited","d5223b2a0f9c50939d6b1f1333edad49eea2bbf42db47fa5144dac4c5531235e","107516","PDF","VERIFIED"
"SRC-BSEE-0450","SRC-BSEE-0450.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-70-blowout-during-workover","3e8570688d1a30750f8350385fed751689f1b6594b15fed153ef2c4006fbf7ba","111275","PDF","VERIFIED"
"SRC-BSEE-0451","SRC-BSEE-0451.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-69-blowout-platform-loss","ad988247ab6139c060299ac6ed28e9530777efe3e78a53640013d3266cba5909","17285","PDF","VERIFIED"
"SRC-BSEE-0452","SRC-BSEE-0452.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-68-explosion","b290cb52fdd39c4bb21ecf4c57c4a9cd16117d4f135d29b3f3162a50ae12a7b7","18232","PDF","VERIFIED"
"SRC-BSEE-0453","SRC-BSEE-0453.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-67-fatality","7c08934a74d3820b43c299816b8f6fe15ec6f9e3090ca834129e6b1c5d1ab73c","106459","PDF","VERIFIED"
"SRC-BSEE-0454","SRC-BSEE-0454.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-66-blowouts-from-surface-casing-conductor","d19c7ccee5fe70b3bcd8440190dba943b4d0ef33af853d643a29442e6e3718d1","16948","PDF","VERIFIED"
"SRC-BSEE-0455","SRC-BSEE-0455.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-65-fatality-crane-accident","230c359041a28e772538ca5ac0a4dec1d7ae9ff95ed8ef8928086a488b22eddf","125767","PDF","VERIFIED"
"SRC-BSEE-0456","SRC-BSEE-0456.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-64-uncontrolled-gas-flow","4028ff5d19ca3de55e967542585201e130ce03a185f87bf1649b799b3b818d6a","108594","PDF","VERIFIED"
"SRC-BSEE-0457","SRC-BSEE-0457.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-63-oil-spill-fuel-transfer-hose-broke","ae27073bd642adb01fe25bd7b0a5204d87d671ea07760174db0aa1f3595824f9","109896","PDF","VERIFIED"
"SRC-BSEE-0458","SRC-BSEE-0458.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-62-snubbing-operations-fire-man-burned","0ccf18cb651e1ed312c6cbc1ec1fab58ffc762c2f28ceee761ba2f93c7356210","105224","PDF","VERIFIED"
"SRC-BSEE-0459","SRC-BSEE-0459.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-61-explosion-fire","0de04845b727392929e93711dbcf27329858a481cdf0dd44edac79c950f1f476","13740","PDF","VERIFIED"
"SRC-BSEE-0460","SRC-BSEE-0460.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-60-gas-starter-fire-man-burned","3d00e2fec60f4147bdd6a0af171e45ecf4bd37630c08dabb10721f52e28cf305","108476","PDF","VERIFIED"
"SRC-BSEE-0461","SRC-BSEE-0461.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-59-compressor-explosion","f20007b3a3a6052ce7f8a4ff7450f7fbd5dbd3b29f6997e01152f26ca8d7cb56","109199","PDF","VERIFIED"
"SRC-BSEE-0462","SRC-BSEE-0462.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-58-fatality-stabbing-board-falls","13cdf33e3fdde1a3d16c34f2434a86a428ed4771f7618913bfd212fb76fc773c","20944","PDF","VERIFIED"
"SRC-BSEE-0463","SRC-BSEE-0463.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety-and-incident-investigations-siid/safety-alert-no-58","13cdf33e3fdde1a3d16c34f2434a86a428ed4771f7618913bfd212fb76fc773c","20944","PDF","VERIFIED"
"SRC-BSEE-0464","SRC-BSEE-0464.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-57-fatality-crane-accident","af77353e1ff3babb41b683830b9da9799cddcfca823ad838a97f8dccf41b3d86","21158","PDF","VERIFIED"
"SRC-BSEE-0465","SRC-BSEE-0465.pdf","BSEE","https://www.bsee.gov/safety-alerts/inspection-and-enforcement/safety-alert-56-fire-glycol-ignited","71252e6c1b4295b433842740c656a51cceca8789ae5efe84038c0f80edbc89bf","18933","PDF","VERIFIED"
"SRC-BSEE-0466","SRC-BSEE-0466.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-55-safety-equipment-failure","e5f8fd9aaa1613d9cada1bd42a8982fce1452f395d52b90ff6bd5480ae169399","107678","PDF","VERIFIED"
"SRC-BSEE-0467","SRC-BSEE-0467.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-54-welding-fire","0930540029c38acbdf57cf62b9363139d210360c5f3876c402b74937009f046e","19806","PDF","VERIFIED"
"SRC-BSEE-0468","SRC-BSEE-0468.pdf","BSEE","https://www.bsee.gov/safety-alerts/inspection-and-enforcement/safety-alert-54-venoco-inc-platforms-gail-and-grace","0fa94eea24627a1e0312da43d63e5769b58d160d51fe96d29e1ed490277d2522","9451","PDF","VERIFIED"
"SRC-BSEE-0469","SRC-BSEE-0469.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-53-compressor-explosion","5eaee8717bb3679c22258f4f642df931d89de6927565abbed3571d9173330e18","105331","PDF","VERIFIED"
"SRC-BSEE-0470","SRC-BSEE-0470.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-52-fire-fuel-hose-ruptured","951c1d94da1e19f624b89de3e51fb78b8d5fb757b75be939e7b1693fb7947c22","108542","PDF","VERIFIED"
"SRC-BSEE-0471","SRC-BSEE-0471.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-51-fatality-falling-object","ae7ecbb288d0474849842d1711daabfb033617d50d612f78a9f0db2a5ec2e2d2","20250","PDF","VERIFIED"
"SRC-BSEE-0472","SRC-BSEE-0472.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-51-helmerich-payne-inc-platform-heritage-drilling-contractor-for","6b5d50d14e081b343ce480723b079a4121fd5cd797cb21adfdf4a31de4fb389c","12230","PDF","VERIFIED"
"SRC-BSEE-0473","SRC-BSEE-0473.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-50-flash-fire-man-burned","8d24f80617caef6036aec47348f7f7418e30107e4ce13240760805ea18bfd013","107683","PDF","VERIFIED"
"SRC-BSEE-0474","SRC-BSEE-0474.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-50-dos-cuadras-offshore-resources-platforms-b-c-and-habitat","e93a2611b61f2685b3f4e3347fec7055b3a551d880d081e186fd406cfe6eeb1b","68262","PDF","VERIFIED"
"SRC-BSEE-0475","SRC-BSEE-0475.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-49-oil-spill-safety-equipment-failure","bffe86142bda4cab3f472590ffd01bc832e4ca65f655241249019cdc7e1075e1","111257","PDF","VERIFIED"
"SRC-BSEE-0476","SRC-BSEE-0476.pdf","BSEE","https://www.bsee.gov/safety-alerts/exploration-and-production/safety-alert-49-plains-exploration-production-company","ed8aa5978f4499780ea4f0fbc55a16057bd3c84315b9dc5043ff7a69bbf3d10f","9992","PDF","VERIFIED"
"SRC-BSEE-0477","SRC-BSEE-0477.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-48-flash-fire-men-burned","6e047b05b200cb7965e34ed449a464fc765c6b208c9720401d91c48c10f33265","20488","PDF","VERIFIED"
"SRC-BSEE-0478","SRC-BSEE-0478.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-48-safety-award-for-excellence-camarillo-district-pacific-ocs","f6aa16d8e06654e294cdd997107ff7ed5f26d845a4703fa2304f055d6eedc225","69577","PDF","VERIFIED"
"SRC-BSEE-0479","SRC-BSEE-0479.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-47-fatality-man-struck-by-falling-object","10139c8d5ea70604db310def9d11c482d3308a20d28871ab0f4b870315b14339","109407","PDF","VERIFIED"
"SRC-BSEE-0480","SRC-BSEE-0480.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-47-nuevo-energy-company-platforms-a-b-and-c","039bf9235cd2e7ae9c0679461d172a36a82f02f2b41e1ee85c32aa8e3057ce30","24726","PDF","VERIFIED"
"SRC-BSEE-0481","SRC-BSEE-0481.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-046-fire-lube-oil-on-engine-exhaust","f6a4f755f1512cd1dcd32b73b71f75d32d78d3f02a5af3583847c436157a4058","109215","PDF","VERIFIED"
"SRC-BSEE-0482","SRC-BSEE-0482.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-46-helmerich-payne-inc-platforms-harmony-and-heritage-drilling","1eff6cc56ebf9d2af2f2f4342a6e44d21c135f3700d4516159839d282a7268ea","71127","PDF","VERIFIED"
"SRC-BSEE-0484","SRC-BSEE-0484.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-45-arguello-inc-production-department-platform-harvest","4755f98abbf0ee4479a61ffab5227fc544420d8fdd7231e945ec0332feb7a852","10610","PDF","VERIFIED"
"SRC-BSEE-0485","SRC-BSEE-0485.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-44-man-falls-fatality","8e3ff6386089a4901b09dc150518bb171f7983fb4c806da81a1218346806c482","19765","PDF","VERIFIED"
"SRC-BSEE-0486","SRC-BSEE-0486.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-44-exxonmobile-production-company-platform-heritage-santa-ynez","21fffbc3d257293fe3e9ea4aac935828505270318cd84f573fefeda06223de77","48348","PDF","VERIFIED"
"SRC-BSEE-0487","SRC-BSEE-0487.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-43-shallow-gas-blowout","bdfff2baaee63a034e020e54a1f472263045aa14c21fb9ce386181c90fc04eff","128908","PDF","VERIFIED"
"SRC-BSEE-0488","SRC-BSEE-0488.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-43-torch-operating-company-torch-rig-services-platforms-henry-and","6dec1aaa6b92cd303614c544757f3d157d079325825bc9cab4fbf0046411ebe2","51460","PDF","VERIFIED"
"SRC-BSEE-0489","SRC-BSEE-0489.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety-alert-42-hydraulic-pump-reservoir-ruptures-minor-injury","3a9aaf8d629710fed8890a56d94782e7b5fb63dfdee35591f6024854c24f584f","13163","PDF","VERIFIED"
"SRC-BSEE-0490","SRC-BSEE-0490.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-42-arguello-inc-platforms-harvest-hermosa-hidalgo","5d7c68d9b4e588ac8932cab1dd1a319468a6a880318346b7f7100afe197543e4","45319","PDF","VERIFIED"
"SRC-BSEE-0491","SRC-BSEE-0491.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety-enforcement-sed-safety-and-incident-investigations-siid/safety-alert-42","3502408ef8cfa68da9ed83ce346ee3c181619cb030e5169b06efaff9dd9c303d","18298","PDF","VERIFIED"
"SRC-BSEE-0492","SRC-BSEE-0492.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-41-fatality","e8fec6d1fe27ae6e1e2989211256b5bf68176731659c07dc946bead6c772180f","106977","PDF","VERIFIED"
"SRC-BSEE-0493","SRC-BSEE-0493.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-41-pool-offshore-platforms-harvest-hermosa-hidalgo-drilling","a09087651b028eb01624e7e38481fd5ba20488318b862ea9c581b8964b3bb057","47323","PDF","VERIFIED"
"SRC-BSEE-0494","SRC-BSEE-0494.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-40-beam-falls-man-injured","44c30409124c33d00c72302fc1786224243e6da6edf1b4826e589c27aa39806f","107917","PDF","VERIFIED"
"SRC-BSEE-0495","SRC-BSEE-0495.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-40-exxonmobile-production-company-platform-harmony","c67b8eda86aabd188e5b0479a8095ca4d07d10ee56446d6cc8087c922acf3cf2","42160","PDF","VERIFIED"
"SRC-BSEE-0496","SRC-BSEE-0496.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-39-fire-hydraulic-hose-ruptures","7bd56b1ddea04ad2a497a5564a86efa305afb17080a2aa50bbd3f10287947bb6","109341","PDF","VERIFIED"
"SRC-BSEE-0497","SRC-BSEE-0497.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-39-helmerich-payne-inc-exxon-platform-heritage-drilling-contractor","ce89faea416ec202cdfb6dfad247ead0fc87840d0e1843e7325d4a21d81aa2d6","53477","PDF","VERIFIED"
"SRC-BSEE-0498","SRC-BSEE-0498.pdf","BSEE","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-38-fatality-man-knocked-overboard","efd5999e6e7bad79020e10aee27f7f0b0041d1574ffe8e1fcbd534f12a191aee","111517","PDF","VERIFIED"
"SRC-BSEE-0499","SRC-BSEE-0499.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-38-helmerich-payne-inc-platform-heritage-drilling-contractor-for","cd2648edc3083682d73931707d1bcf279de8446e7566fa06bb1016615c133591","43727","PDF","VERIFIED"
"SRC-BSEE-0500","SRC-BSEE-0500.pdf","BSEE","https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-37-man-falls-serious-injury","182976317bf19f55af5f18408640cc1f3323f894c122d32a0ea90f04eb261849","20474","PDF","VERIFIED"
"SRC-BSEE-0501","SRC-BSEE-0501.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-37-torch-operating-company-platform-gilda-production-contractor","55185fd25f806aeb26b2bd4a3c5dc7bd10cd442012823118d16fcd8cc6a4cdce","39530","PDF","VERIFIED"
"SRC-BSEE-0502","SRC-BSEE-0502.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-36-fatality","eddd187214d2d2fd6268be121239b1480db7e86f72d9d0da0de2f5671a12ec76","30862","PDF","VERIFIED"
"SRC-BSEE-0503","SRC-BSEE-0503.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-36-torch-operating-company-platform-irene-production","2e10f9918ae4f3b476177b619d032e6dc35801a1e93e689ff92b2f72f3a47c77","44261","PDF","VERIFIED"
"SRC-BSEE-0504","SRC-BSEE-0504.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-35-fire-choke-cap-blows-off","0d5fa48804a103e9669d33ac664cf519634735b1686802eb287f552f6580b693","108481","PDF","VERIFIED"
"SRC-BSEE-0505","SRC-BSEE-0505.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-35-helmerich-payne-inc-platform-heritage-drilling-contractor-for","29ce148ec017e30cf64135a6c84ce4ea51de23181dbcd9e4631672ce1edcb9bc","41697","PDF","VERIFIED"
"SRC-BSEE-0506","SRC-BSEE-0506.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-34-fire-leaking-glass-sight-gage","0b52133c80629c51ce3feb20e166d812d09217f6188bb8055d08c5a9df6be497","18448","PDF","VERIFIED"
"SRC-BSEE-0507","SRC-BSEE-0507.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-34-exxon-company-usa-platforms-harmony-and-heritage-production","b3ff961d34e42bab81315fdc5a80891fc849191f7f2928138f2f83b01e8a199e","41663","PDF","VERIFIED"
"SRC-BSEE-0508","SRC-BSEE-0508.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-33-flash-fire-men-burned","0a3ae1d3c893fa60b75c0f6fef33eca697ba4f7d7f03d47b718be6cf71e90876","18194","PDF","VERIFIED"
"SRC-BSEE-0509","SRC-BSEE-0509.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-33-chevron-usa-inc-venture-profit-center-production-and-drilling","6e224c997fed2df33b21f1cb7140e18bbb7b648f5b6f6277e5c145179691a145","79050","PDF","VERIFIED"
"SRC-BSEE-0510","SRC-BSEE-0510.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-32-exxon-company-usa-platform-harmoney-santa-ynez-unit","7bc589bc4bb5f7765ff6ef3ca7c4fba525fee37ea6b14301131ed49d1d582045","46547","PDF","VERIFIED"
"SRC-BSEE-0511","SRC-BSEE-0511.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-31-oil-spill-loading-diesel-fuel","7b2155f6f5986ddff1bcc141ae3c9d7efa7060bffbfce78d6b17dabed5764add","18513","PDF","VERIFIED"
"SRC-BSEE-0512","SRC-BSEE-0512.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-31-texaco-exploration-and-production-inc-platform-harvest","f6c170cc44def10f2f0a48b195e91744b376995791aca94a875921eff789cd61","38408","PDF","VERIFIED"
"SRC-BSEE-0513","SRC-BSEE-0513.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-30-fire-in-generator-turbine","204aab3c17b6c17aec493a248b57cc6a6edf6060af19c6bad5c6b06632cc9047","20231","PDF","VERIFIED"
"SRC-BSEE-0514","SRC-BSEE-0514.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-30-dual-drilling-platform-hermosa","aa025b8ae0ad8c21644f57a6bba9cb54eb8ca405bfef733137f2908edcdf3cc8","45776","PDF","VERIFIED"
"SRC-BSEE-0515","SRC-BSEE-0515.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-29-unocal-energy-resources-division-unocal-corporation-platform","4c00b13572274aa881b44d65b7900b5a8e2b8f101f2ef06b65e8a0fe51f177ad","53576","PDF","VERIFIED"
"SRC-BSEE-0516","SRC-BSEE-0516.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety-alert-29","0413e212dc37d1b6ee4d6366d08c8140615ace0750203f3cf9db765007c60d03","111179","PDF","VERIFIED"
"SRC-BSEE-0517","SRC-BSEE-0517.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-28-weld-fails-derrick-collapses","79a80f6daea20c31450e0b073b03e2a3debf7f05c9cd6faaff09892b6e8f38a2","111098","PDF","VERIFIED"
"SRC-BSEE-0518","SRC-BSEE-0518.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-28-exxon-company-usa-platforms-harmony-and-heritage-santa-ynez","4c853060af8af2f1fa7728bd38043591bd0486ecd8a0db0a4c75693bc853b8d2","50425","PDF","VERIFIED"
"SRC-BSEE-0519","SRC-BSEE-0519.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-27-gas-in-generator-room-explodes","0995f09465eba50b36352ff5ff97d55cde90dc93704932169b8a382be9161dee","109246","PDF","VERIFIED"
"SRC-BSEE-0520","SRC-BSEE-0520.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-27-exxon-company-usa-platform-harmony-santa-ynez-unit","b6d383be14999e8ac15a5e7cd200cba3bb0a9ad09678a69a61174bf86d026719","37132","PDF","VERIFIED"
"SRC-BSEE-0521","SRC-BSEE-0521.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-26-crown-block-on-workover-rig-fails-fatality","0f8175aeb94da6e264d08c1d9a351804964300a18c920b0f98abe981e946806d","18527","PDF","VERIFIED"
"SRC-BSEE-0522","SRC-BSEE-0522.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-26-chevron-usa-inc-ventura-profit-center-production-and-drilling","6aea4ff6fae0923aa057ae079cc58564b55af0111470bd4aac9c6dd43bfe773b","44558","PDF","VERIFIED"
"SRC-BSEE-0523","SRC-BSEE-0523.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-25-man-falls-from-derrick-ladder-fatality","4f31d883c6040c2d6be5d2bcd340e66519164729b52f8c09c87e55cd004c3adc","20263","PDF","VERIFIED"
"SRC-BSEE-0524","SRC-BSEE-0524.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-25-exxon-company-usa-platforms-harmony-and-heritage-santa-ynez","37de5d5ac3453f8b9c5ebabaeb738028a4ffd731b31bbc7833b0baf6d22e7268","43564","PDF","VERIFIED"
"SRC-BSEE-0525","SRC-BSEE-0525.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-24-shallow-gas-blowouts-one-rig-lost","1683ec82e1fe8035390c149fecca4ed95a26b685fc6ce2dc082bf6cca0902657","115269","PDF","VERIFIED"
"SRC-BSEE-0526","SRC-BSEE-0526.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-24-chevron-platform-gail","7fc1e4f3c2e58b6dafc029e71975ea5e90eb4f8eb4402453626427931f74291d","53242","PDF","VERIFIED"
"SRC-BSEE-0527","SRC-BSEE-0527.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-23-sump-tank-fire-man-burned","63d27ccd21ee207385f14f517e4fc1dd1bdbfe24371e7dd4da86707a0bea4597","111104","PDF","VERIFIED"
"SRC-BSEE-0528","SRC-BSEE-0528.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-23-texaco-exploration-and-production-inc-platform-harvest","1ab5701e5c2c63087dbe4946b4e3973d2c4562843a154a036e24778f6b35b40e","52892","PDF","VERIFIED"
"SRC-BSEE-0529","SRC-BSEE-0529.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-22-cap-blows-off-of-choke-body-man-burned","8bbde7dfc4a42bea955d4b0e54e3baf1b564858501300c35f7d81eb34bcc5f3c","110558","PDF","VERIFIED"
"SRC-BSEE-0530","SRC-BSEE-0530.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-22-hydrogen-sulfide-h2s-gas-release-from-piping-corrosion-failure","63cd9b6cab3be077f6ac2624efab3dfa1e31db3cc77ff05483cb1639452b83fb","73708","PDF","VERIFIED"
"SRC-BSEE-0531","SRC-BSEE-0531.pdf","BSEE","https://www.bsee.gov/safety-alerts/safety/safety-alert-22-hydrogen-sulfide-h2s-gas-release-from-piping-corrosion-0","ca3f5a2f3b3a16bc6c5f8efe061190e0e8c23eb7d54c57a59672666eccac1abb","88037","PDF","VERIFIED"
