event_id,source_organization,document_id,url,reason,audit_status,possible_recovery,review_required
EVT-IMCA-0980,International Marine Contractors Association (IMCA),SRC-IMCA-0980,https://www.imca-int.com/resources/safety/safety-flashes/1019-diver-fatality-during-subsea-lifting-operations-update/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0981,International Marine Contractors Association (IMCA),SRC-IMCA-0981,https://www.imca-int.com/resources/safety/safety-flashes/1019-helium-gas-quad-gas-variances-across-quadrants/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0982,International Marine Contractors Association (IMCA),SRC-IMCA-0982,https://www.imca-int.com/resources/safety/safety-flashes/1019-weight-dropped-to-the-seabed-narrowly-missing-diving-bell/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0983,International Marine Contractors Association (IMCA),SRC-IMCA-0983,https://www.imca-int.com/resources/safety/safety-flashes/1019-near-miss-fire-of-electrical-distribution-board-during-diving-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0984,International Marine Contractors Association (IMCA),SRC-IMCA-0984,https://www.imca-int.com/resources/safety/safety-flashes/0919-line-of-firepinch-point-fractured-fingers/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0985,International Marine Contractors Association (IMCA),SRC-IMCA-0985,https://www.imca-int.com/resources/safety/safety-flashes/0919-rigger-sustains-injury-to-left-hand/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0986,International Marine Contractors Association (IMCA),SRC-IMCA-0986,https://www.imca-int.com/resources/safety/safety-flashes/0919-slip-on-wet-surface-marine-safety-forum/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0987,International Marine Contractors Association (IMCA),SRC-IMCA-0987,https://www.imca-int.com/resources/safety/safety-flashes/0919-unsafe-actions-and-conditions-inhibited-alarm-buttons/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0988,International Marine Contractors Association (IMCA),SRC-IMCA-0988,https://www.imca-int.com/resources/safety/safety-flashes/0819-fishing-nets-caught-in-propellers/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0989,International Marine Contractors Association (IMCA),SRC-IMCA-0989,https://www.imca-int.com/resources/safety/safety-flashes/0819-oil-spill-during-bunkering/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0990,International Marine Contractors Association (IMCA),SRC-IMCA-0990,https://www.imca-int.com/resources/safety/safety-flashes/0819-damaged-high-pressure-content-gauge-hoses-on-bail-outs/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0991,International Marine Contractors Association (IMCA),SRC-IMCA-0991,https://www.imca-int.com/resources/safety/safety-flashes/0819-fire-smoke-coming-from-an-expired-line-throwing-apparatus-lta-cartridge-kept-for-disposal/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0992,International Marine Contractors Association (IMCA),SRC-IMCA-0992,https://www.imca-int.com/resources/safety/safety-flashes/0819-hot-water-fitting-failure-results-in-3m-loss-of-depth-in-diving-bell/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0993,International Marine Contractors Association (IMCA),SRC-IMCA-0993,https://www.imca-int.com/resources/safety/safety-flashes/0719-unpublished-safety-incidents/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0994,International Marine Contractors Association (IMCA),SRC-IMCA-0994,https://www.imca-int.com/resources/safety/safety-flashes/0719-transferee-stepping-from-gangway-to-staircase-during-rotation/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0995,International Marine Contractors Association (IMCA),SRC-IMCA-0995,https://www.imca-int.com/resources/safety/safety-flashes/0719-near-miss-cargo-shifted-on-deck-in-heavy-weather/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0996,International Marine Contractors Association (IMCA),SRC-IMCA-0996,https://www.imca-int.com/resources/safety/safety-flashes/0719-uncontrolled-release-of-walk-to-work-gangway/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0997,International Marine Contractors Association (IMCA),SRC-IMCA-0997,https://www.imca-int.com/resources/safety/safety-flashes/0719-vessel-hit-moored-barge-whilst-turning/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0998,International Marine Contractors Association (IMCA),SRC-IMCA-0998,https://www.imca-int.com/resources/safety/safety-flashes/0619-latent-trip-hazards/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0999,International Marine Contractors Association (IMCA),SRC-IMCA-0999,https://www.imca-int.com/resources/safety/safety-flashes/0619-near-miss-crewman-struck-on-head-by-crane-hook-marine-safety-forum/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1000,International Marine Contractors Association (IMCA),SRC-IMCA-1000,https://www.imca-int.com/resources/safety/safety-flashes/0619-personal-injury-following-ppe-violation-and-slip-and-fall-on-deck/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1001,International Marine Contractors Association (IMCA),SRC-IMCA-1001,https://www.imca-int.com/resources/safety/safety-flashes/0619-hand-injury-during-closing-of-hatch/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1002,International Marine Contractors Association (IMCA),SRC-IMCA-1002,https://www.imca-int.com/resources/safety/safety-flashes/0619-lti-head-injury/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1003,International Marine Contractors Association (IMCA),SRC-IMCA-1003,https://www.imca-int.com/resources/safety/safety-flashes/0519-high-potential-near-miss-passenger-on-a-ctv-narrowly-avoided-being-crushed-between-vessels/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1004,International Marine Contractors Association (IMCA),SRC-IMCA-1004,https://www.imca-int.com/resources/safety/safety-flashes/0519-near-miss-potential-fall-through-ctv-hatch/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1005,International Marine Contractors Association (IMCA),SRC-IMCA-1005,https://www.imca-int.com/resources/safety/safety-flashes/0519-near-miss-diver-reports-tight-gas/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1006,International Marine Contractors Association (IMCA),SRC-IMCA-1006,https://www.imca-int.com/resources/safety/safety-flashes/0519-near-miss-winch-wire-snagged-and-released-suddenly/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1007,International Marine Contractors Association (IMCA),SRC-IMCA-1007,https://www.imca-int.com/resources/safety/safety-flashes/0419-galley-safety-rice-cooker-smouldering/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1008,International Marine Contractors Association (IMCA),SRC-IMCA-1008,https://www.imca-int.com/resources/safety/safety-flashes/0419-near-miss-potential-fire-overheating-of-oil-in-deep-frying-pan/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1009,International Marine Contractors Association (IMCA),SRC-IMCA-1009,https://www.imca-int.com/resources/safety/safety-flashes/0419-sparks-from-funnel-caused-small-fire/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1010,International Marine Contractors Association (IMCA),SRC-IMCA-1010,https://www.imca-int.com/resources/safety/safety-flashes/0419-hazard-hunt-fire-dampers-and-fixed-firefighting-systems/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1011,International Marine Contractors Association (IMCA),SRC-IMCA-1011,https://www.imca-int.com/resources/safety/safety-flashes/0319-product-caution-notice-relating-to-commercial-diving-equipment-gas-conditioner-charges/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1012,International Marine Contractors Association (IMCA),SRC-IMCA-1012,https://www.imca-int.com/resources/safety/safety-flashes/0319-corrosion-failure-of-bolts-on-a-cargo-barge-bollard/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1013,International Marine Contractors Association (IMCA),SRC-IMCA-1013,https://www.imca-int.com/resources/safety/safety-flashes/0319-lti-engineer-injured-following-engine-room-sliptrip/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1014,International Marine Contractors Association (IMCA),SRC-IMCA-1014,https://www.imca-int.com/resources/safety/safety-flashes/0319-subcontractor-rov-control-room-damaged-by-fire/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1015,International Marine Contractors Association (IMCA),SRC-IMCA-1015,https://www.imca-int.com/resources/safety/safety-flashes/0219-lti-finger-injury-during-work-with-rotating-machinery/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1016,International Marine Contractors Association (IMCA),SRC-IMCA-1016,https://www.imca-int.com/resources/safety/safety-flashes/0219-bsee-worker-injured-in-fall-from-height-into-water/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1017,International Marine Contractors Association (IMCA),SRC-IMCA-1017,https://www.imca-int.com/resources/safety/safety-flashes/0219-hazard-hunt-pilot-ladders-and-gangways/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1018,International Marine Contractors Association (IMCA),SRC-IMCA-1018,https://www.imca-int.com/resources/safety/safety-flashes/0219-high-potential-near-miss-dropped-line-pipe-after-vacuum-lifter-failed/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1019,International Marine Contractors Association (IMCA),SRC-IMCA-1019,https://www.imca-int.com/resources/safety/safety-flashes/0219-high-potential-near-miss-dropped-object-flood-lamp/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1020,International Marine Contractors Association (IMCA),SRC-IMCA-1020,https://www.imca-int.com/resources/safety/safety-flashes/0119-confined-space-entry-person-overcome-by-fumes-and-rendered-unconscious/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1021,International Marine Contractors Association (IMCA),SRC-IMCA-1021,https://www.imca-int.com/resources/safety/safety-flashes/0119-confined-space-fatality-on-board-the-fishing-vessel-sunbeam/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1022,International Marine Contractors Association (IMCA),SRC-IMCA-1022,https://www.imca-int.com/resources/safety/safety-flashes/0119-confined-space-entry-worker-died-inside-pump-room/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1023,International Marine Contractors Association (IMCA),SRC-IMCA-1023,https://www.imca-int.com/resources/safety/safety-flashes/0119-person-felt-unwell-while-working-in-confined-space/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1024,International Marine Contractors Association (IMCA),SRC-IMCA-1024,https://www.imca-int.com/resources/safety/safety-flashes/2918-umbilical-termination-failure-and-loss-of-rov/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1025,International Marine Contractors Association (IMCA),SRC-IMCA-1025,https://www.imca-int.com/resources/safety/safety-flashes/2918-fires-caused-by-electronic-device-chargers/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1026,International Marine Contractors Association (IMCA),SRC-IMCA-1026,https://www.imca-int.com/resources/safety/safety-flashes/2918-high-potential-near-miss-anchor-brake-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1027,International Marine Contractors Association (IMCA),SRC-IMCA-1027,https://www.imca-int.com/resources/safety/safety-flashes/2918-unsafe-backloading-of-equipment/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1028,International Marine Contractors Association (IMCA),SRC-IMCA-1028,https://www.imca-int.com/resources/safety/safety-flashes/2918-fatal-injury-during-lifting-operations-maersk-interceptor/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1029,International Marine Contractors Association (IMCA),SRC-IMCA-1029,https://www.imca-int.com/resources/safety/safety-flashes/2918-msf-near-miss-potential-dropped-object-during-cargo-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1030,International Marine Contractors Association (IMCA),SRC-IMCA-1030,https://www.imca-int.com/resources/safety/safety-flashes/2818-lti-severe-burn-from-short-circuited-li-ion-battery/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1031,International Marine Contractors Association (IMCA),SRC-IMCA-1031,https://www.imca-int.com/resources/safety/safety-flashes/2818-uk-hse-worker-suffers-life-changing-crush-injuries-rotating-machine/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1032,International Marine Contractors Association (IMCA),SRC-IMCA-1032,https://www.imca-int.com/resources/safety/safety-flashes/2818-msf-two-ltis-a-slip-and-a-fall-and-trapping-a-thumb/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1033,International Marine Contractors Association (IMCA),SRC-IMCA-1033,https://www.imca-int.com/resources/safety/safety-flashes/2818-suspected-case-of-legionella-onboard-vessel/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1034,International Marine Contractors Association (IMCA),SRC-IMCA-1034,https://www.imca-int.com/resources/safety/safety-flashes/2818-sharp-wire-injury-during-routine-maintenance/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1035,International Marine Contractors Association (IMCA),SRC-IMCA-1035,https://www.imca-int.com/resources/safety/safety-flashes/2718-third-party-high-potential-near-miss-dropped-gangway/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1036,International Marine Contractors Association (IMCA),SRC-IMCA-1036,https://www.imca-int.com/resources/safety/safety-flashes/2718-don-t-forget-about-gangways-uscg-pilot-dies-in-gangway-accident/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1037,International Marine Contractors Association (IMCA),SRC-IMCA-1037,https://www.imca-int.com/resources/safety/safety-flashes/2718-crisis-management-rail-industry-high-potential-near-miss/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1038,International Marine Contractors Association (IMCA),SRC-IMCA-1038,https://www.imca-int.com/resources/safety/safety-flashes/2718-bsee-failure-of-crane-hydraulic-boom-cylinders/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1039,International Marine Contractors Association (IMCA),SRC-IMCA-1039,https://www.imca-int.com/resources/safety/safety-flashes/2718-pipelay-technician-sustained-cut-to-wrist-whilst-handling-testing-equipment/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1040,International Marine Contractors Association (IMCA),SRC-IMCA-1040,https://www.imca-int.com/resources/safety/safety-flashes/2618-lti-rigger-tripped-over-quayside-obstacle-in-the-dark-and-fell/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1041,International Marine Contractors Association (IMCA),SRC-IMCA-1041,https://www.imca-int.com/resources/safety/safety-flashes/2618-glow-sticks-breaking-open-chemical-splash-risk/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1042,International Marine Contractors Association (IMCA),SRC-IMCA-1042,https://www.imca-int.com/resources/safety/safety-flashes/2618-high-potential-dropped-object-during-lifting-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1043,International Marine Contractors Association (IMCA),SRC-IMCA-1043,https://www.imca-int.com/resources/safety/safety-flashes/2618-high-potential-near-miss-tensioner-pad-dropped-to-under-deck-carousel/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1044,International Marine Contractors Association (IMCA),SRC-IMCA-1044,https://www.imca-int.com/resources/safety/safety-flashes/2518-finger-injury-diver-caught-finger-in-bell-door/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1045,International Marine Contractors Association (IMCA),SRC-IMCA-1045,https://www.imca-int.com/resources/safety/safety-flashes/2518-near-miss-unplanned-deployment-of-plet-outrigger/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1046,International Marine Contractors Association (IMCA),SRC-IMCA-1046,https://www.imca-int.com/resources/safety/safety-flashes/2518-lti-finger-injury-during-lifting-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1047,International Marine Contractors Association (IMCA),SRC-IMCA-1047,https://www.imca-int.com/resources/safety/safety-flashes/2518-injury-sustained-during-manual-handling-of-sharp-object/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1048,International Marine Contractors Association (IMCA),SRC-IMCA-1048,https://www.imca-int.com/resources/safety/safety-flashes/2418-electrician-received-electric-shock-from-a-bare-cable/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1049,International Marine Contractors Association (IMCA),SRC-IMCA-1049,https://www.imca-int.com/resources/safety/safety-flashes/2418-ocimf-pilot-ladder-side-rope-failure-unsafe-pilot-transfer/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1050,International Marine Contractors Association (IMCA),SRC-IMCA-1050,https://www.imca-int.com/resources/safety/safety-flashes/2418-pallet-failure-high-potential-dropped-object-during-lifting-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1051,International Marine Contractors Association (IMCA),SRC-IMCA-1051,https://www.imca-int.com/resources/safety/safety-flashes/2418-incorrectly-weighted-monkey-s-fist/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1052,International Marine Contractors Association (IMCA),SRC-IMCA-1052,https://www.imca-int.com/resources/safety/safety-flashes/2418-release-of-stored-energy-from-coiled-superloops/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1053,International Marine Contractors Association (IMCA),SRC-IMCA-1053,https://www.imca-int.com/resources/safety/safety-flashes/2418-potential-interference-of-vhf-fm-radio-and-ais-reception/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1054,International Marine Contractors Association (IMCA),SRC-IMCA-1054,https://www.imca-int.com/resources/safety/safety-flashes/2318-electric-arc-incident/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1055,International Marine Contractors Association (IMCA),SRC-IMCA-1055,https://www.imca-int.com/resources/safety/safety-flashes/2318-robbery-at-anchor-vessel-security/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1056,International Marine Contractors Association (IMCA),SRC-IMCA-1056,https://www.imca-int.com/resources/safety/safety-flashes/2318-grinding-using-a-cutting-disc/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1057,International Marine Contractors Association (IMCA),SRC-IMCA-1057,https://www.imca-int.com/resources/safety/safety-flashes/2318-snagged-lift-during-deck-cargo-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1058,International Marine Contractors Association (IMCA),SRC-IMCA-1058,https://www.imca-int.com/resources/safety/safety-flashes/2218-seamanship-vessel-collision-with-fishing-boat/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1059,International Marine Contractors Association (IMCA),SRC-IMCA-1059,https://www.imca-int.com/resources/safety/safety-flashes/2218-high-potential-near-miss-line-of-fire-during-mooring-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1060,International Marine Contractors Association (IMCA),SRC-IMCA-1060,https://www.imca-int.com/resources/safety/safety-flashes/2218-lost-time-injury-lti-fall-on-staircase/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1061,International Marine Contractors Association (IMCA),SRC-IMCA-1061,https://www.imca-int.com/resources/safety/safety-flashes/2218-serious-injury-from-rotating-winch/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1062,International Marine Contractors Association (IMCA),SRC-IMCA-1062,https://www.imca-int.com/resources/safety/safety-flashes/2218-fatal-traffic-accident-on-board-a-large-vessel/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1063,International Marine Contractors Association (IMCA),SRC-IMCA-1063,https://www.imca-int.com/resources/safety/safety-flashes/2218-recurring-hand-injury/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
