event_id,original_sif_label,recovered_sif_label,decision,confidence,evidence_text,evidence_type,reason,source_document,source_location
EVT-BSEE-0237,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 279 Contact: Glynn T. Breaux 14 April 2009 (504) 736-2560 Nylon Sling Failure Re...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 279 - Nylon Sling Failure,Event narrative body
EVT-BSEE-0238,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert U.S. Department of the Interior MMS Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 278 Contact: Jack Williams 7 April 2009 (504) 736-1757 One Killed when Oil Pollu...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 278 - One Killed when Oil Pollution Pan Falls,Event narrative body
EVT-BSEE-0241,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 274 Contact: Glynn T. Breaux (504) 736 2560 8 December 2008 Wireline BOP and Lub...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 274 - Wireline BOP and Lubricator Ejection into GOM,Event narrative body
EVT-BSEE-0245,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 270 15 October 2008 Contact: Glynn T. Breaux (504) 736 2560 Dresser-Rand D-VIP C...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 270 - Dresser-Rand D-VIP Compressor Cylinder Head Replacement for Acorn Nut Part Number TEVM0001,Event narrative body
EVT-BSEE-0246,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 269 Contact: Randall Josey 8 October 2008 (504) 736 2409 Loss of Well Control fr...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 269 - Loss of Well Control from Sustained Casing Pressure,Event narrative body
EVT-BSEE-0247,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 268 Contact: Glynn T. Breaux 2 October 2008 (504) 736 2560 Traveling Block Assem...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 268 - Traveling Block Assembly Strikes Crown Block,Event narrative body
EVT-BSEE-0248,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 267 Contact: David Dykes 23 September 2008 (504) 736 3249 Post-Hurricane Recover...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.","Safety Alert 267 - Post-Hurricane Recovery, Repair and Construction Efforts",Event narrative body
EVT-BSEE-0250,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 265 Contact: Angie Gobert 9 July 2008 (504) 736-2876 Pipeline Ruptures – 870 Bar...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 265 - Pipeline Ruptures Spilling  870 Barrels of Crude Oil,Event narrative body
EVT-BSEE-0251,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 264 Contact: Alex Alvarado July 7, 2008 (504) 736 2547 Dynamic Pipeline Riser In...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.","Safety Alert 264 - Dynamic Pipeline Riser Inspection, Maintenance, &amp; Monitoring Records on OCS Floating Facilities",Event narrative body
EVT-BSEE-0253,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 262 Contact: Randall Josey 30 April 2008 (504) 736-2409 Sudden Crane Boom Crash ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 262 - Sudden Crane Boom Crash Injures One,Event narrative body
EVT-BSEE-0254,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 261 Contact: Randall Josey 30 April 2008 (504) 736 2409 Manually Operated Drains...,AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 261 - Manually Operated Drains,Event narrative body
EVT-BSEE-0256,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 259 Contact: Lance Labiche 16 January 2008 (504) 736-2433 Catastrophic Failures ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 259 - Catastrophic Failures in Mooring Systems Possibly Put Floating Structures at Risk,Event narrative body
EVT-BSEE-0259,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 256 Contact: Randall Josey 2 January 2008 (504) 736 2409 Carbon Monoxide Poisoni...,AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 256 - Carbon Monoxide Poisoning,Event narrative body
EVT-BSEE-0262,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"Safety Alert No. 253 Contact: Jane Powers August 1, 2007 (504) 736-2558 Plug and Abandonment of Non-producing Wells and Facilities Following Hurricanes Ivan, Katrina, and Rita, a total of 123 platform...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 253 - Plug and Abandonment of Non-producing Wells and Facilities,Event narrative body
EVT-BSEE-0264,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,1 Safety Alert No.251 Contact: Jack Williams 11 July 2007 (504) 736-1757 Collapse of Pipe Supporting Coil Tubing Causes Drowning A P&A operation using a unique work platform and special procedure was ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 251 - Collapse of Pipe Supporting Coil Tubing Causes Drowning,Event narrative body
EVT-BSEE-0266,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 249 Contact: David Dykes February 13, 2007 504-736-3249 Training Since the implementation of the Subpart O performance-based training rule, MMS has observed a trend that has raised co...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 249 - Training,Event narrative body
EVT-BSEE-0267,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 248 Contact: Frank Pausina December 28, 2006 504-736-2560 Stainless Steel Tubing-Related Fires In two separate incidents, tubing related failures resulted in fires that caused damage ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 248 - Stainless Steel Tubing-Related Fires,Event narrative body
EVT-BSEE-0269,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 246 Contact: Frank Pausina December 6, 2006 504-736-2560 Stainless Steel Tubing-Related Fires In two separate incidents, tubing-related failures resulted in fires that caused damage t...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 246 - Stainless Steel Tubing-Related Fires,Event narrative body
EVT-BSEE-0272,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 243 Contact: Glenn Woltman September 6, 2006 (504) 736-2438 Unplanned Riser Disconnect Results in Spill An unplanned disconnect of the Lower Marine Riser Package from the subsea blowo...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 243 - Unplanned Riser Disconnect Results in Spill,Event narrative body
EVT-BSEE-0275,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"Safety Alert No. 240 Contact: Elizabeth Komiskey June 5, 2006 (504) 736-2418 Conducting Activities In the Vicinity of Offshore Pipelines Please be aware that some pipelines have shifted from their ori...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 240 - Conducting Activities In the Vicinity of Offshore Pipelines,Event narrative body
EVT-BSEE-0280,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"Safety Alert No. 235 Contact: David Dykes December 15, 2005 (504) 736-3249 Multiple Cable Transit Failures Following the passage of Hurricane Dennis, personnel returned to the Thunder Horse facility t...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 235 - Multiple Cable Transit Failures,Event narrative body
EVT-BSEE-0281,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 234 Contact: Sean Verret December 9, 2005 (281) 873-1856 Potential Obstructions to Mariners and Offshore Operators This safety alert amends Safety Alert No. 233 with additional platfo...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 234 - Potential Obstructions to Mariners and Offshore Operators,Event narrative body
EVT-BSEE-0283,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 233 Contact: Sean Verret November 30, 2005 (281) 873-1856 Potential Obstructions to Mariners and Offshore Operators Following Hurricanes Katrina and Rita, 112 platforms were found to ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 233 - Potential Obstructions to Mariners and Offshore Operators,Event narrative body
EVT-BSEE-0285,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 233 Contact: Sean Verret November 30, 2005 (281) 873-1856 Potential Obstructions to Mariners and Offshore Operators Following Hurricanes Katrina and Rita, 112 platforms were found to ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 233 - Potential Obstructions to Mariners and Offshore Operators,Event narrative body
EVT-BSEE-0286,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 232 July 6, 2005 Contact: Frank Pausina (504) 736-2650 Tropical Storm Preparedness In June 2005, ...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 232 - Tropical Storm Preparedness,Event narrative body
EVT-BSEE-0287,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 231 Contact: GlennWoltman 31 May 2005 (504) 736-2438 Human Engineering Factors Result in Increasing Number of Riser Disconnects A significant number of accidental riser disconnects ha...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 231 - Human Engineering Factors Result in Increasing Number of Riser Disconnects,Event narrative body
EVT-BSEE-0290,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 229 4 April 2005 Contact:Glenn Woltman (504) 736-2438 Inadequate Job Planning Results in Atmosphe...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 229 - Inadequate Job Planning Results in Atmospheric Release of Gas,Event narrative body
EVT-BSEE-0291,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 228 March 24, 2005 Contact: Jack Williams (504) 736-1757 Vent Gas Migrates Through Cable Entrance...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.","Safety Alert 228 - Vent Gas Migrates Through Cable Entrance Hole, Motor Control Center Explodes",Event narrative body
EVT-BSEE-0293,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 226 January 28, 2005 Contact: Jack Williams (504) 731-3012 Pressure Rise to Surface after Cementi...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 226 - Pressure Rise to Surface after Cementing Leads to Burst Casing and Loss of Control,Event narrative body
EVT-BSEE-0295,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 224 December 29, 2004 Contact: Jack Williams (504) 736-1757 Erroneous Activation of Dump Valve Ca...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 224 - Erroneous Activation of Dump Valve Causes Loss of 165 bbls of Oil-Based Mud,Event narrative body
EVT-BSEE-0296,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 223 November 29, 2004 Contact: Frank Pausina (504) 736-2560 Loss of Well Control Recently, during...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 223 - Loss of Well Control,Event narrative body
EVT-BSEE-0297,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 222 July 14, 2004 Contact: Elizabeth Komiskey (504) 736-2418 Riser Flexible Joints Recently a sma...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 222 - Riser Flexible Joints,Event narrative body
EVT-BSEE-0298,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 221 - Hanger Failure and Ejection Lead to Well Cont... http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_221... U.S. Department of the Interior Minerals Management Service ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 221 - Hanger Failure and Ejection Lead to Well Control Incident,Event narrative body
EVT-BSEE-0300,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 219 February 9, 2004 Contact: Jack Williams (504) 732-3012 Loss of Well Control While Drilling Su...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 219 - Loss of Well Control While Drilling Surface Hole,Event narrative body
EVT-BSEE-0302,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 217 December 4, 2003 Contact: Jack Williams (504) 731-3012 Loss of Control Associated with Settin...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 217 - Loss of Control Associated with Setting Surface Casing,Event narrative body
EVT-BSEE-0307,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 212 April 7, 2003 Contact: Jack Williams (504) 736-3012 Shallow Gas Blowout and Rig Evacuation Re...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 212 - Shallow Gas Blowout and Rig Evacuation,Event narrative body
EVT-BSEE-0308,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 211 February 24, 2003 Contact: Elizabeth Komiskey (504) 736-2418 Pipeline Safety Joints Hurricane...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 211 - Pipeline Safety Joints,Event narrative body
EVT-BSEE-0310,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 209 - Crane Accident on the Norwegian OCS http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_209... U.S. Department of the Interior Minerals Management Service Gulf of Mexic...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 209 - Crane Accident on the Norwegian OCS,Event narrative body
EVT-BSEE-0311,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 208 December 19, 2002 Contact: Cliff Delouche (337) 289-5103 Loss of Well Control Recently, a kic...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 208 - Loss of Well Control,Event narrative body
EVT-BSEE-0316,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 203 -- Job Safety Analysis (JSA)http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_203... U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Regi...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 203 - Job Safety Analysis (JSA),Event narrative body
EVT-BSEE-0318,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 201http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_201... U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 201Contac...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 201 - Viton &quot;O&quot;-Rings Failure,Event narrative body
EVT-BSEE-0319,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 200 May 29, 2002 Contact: Jack Williams (504) 731-3012 Subsea Equipment Failure Leads to Deepwate...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 200 - Subsea Equipment Failure Leads to Deepwater GOM Pollution,Event narrative body
EVT-BSEE-0320,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 199Contact: Buddy Stewart November 15, 2001337-289-5108 Blowout and Fire After a slip-on wellhead...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 199 - Blowout and Fire,Event narrative body
EVT-BSEE-0322,UNKNOWN,UNKNOWN,REMAIN_UNKNOWN,0.85,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 197 August 3, 2001 Contact: Jim Regg 504-736-22843 Environmental Design Criteria Minerals Managem...",ADMINISTRATIVE_NON_INCIDENT,"Document is an administrative policy memo, catalog list, or regulatory notice without specific single-event operational incident data. Absence of physical incident requires maintaining UNKNOWN label.",Safety Alert 197 - Environmental Design Criteria,Event narrative body
EVT-BSEE-0323,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 196 July 23, 2001 Contact: Jack Leezy 504-736-2503 Cranes During routine crane operations on a fi...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 196 - Cranes,Event narrative body
EVT-BSEE-0325,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 194 April 30, 2001 Contact: Frank Pausina 504-736-2560 Guardrails Safety Alert No. 189, issued on...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 194 - Guardrails,Event narrative body
EVT-BSEE-0327,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 192 revised January 29, 2001 Contact: Jack Leezy 504-736-2503 Water Survival Craft The MMS is rev...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 192 - Water Survival Craft,Event narrative body
EVT-BSEE-0328,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 191 Contact: Joe Gordon December 7, 2000 504-736-3249 Drillship Draw Works Failure A deepwater dr...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 191 - Drillship Draw Works Failure,Event narrative body
EVT-BSEE-0332,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 187 April 3, 2000 Contact: Joe Gordon 504-736-2923 Coiled Tubing Incidents Two recent coiled tubi...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 187 - Coiled Tubing Incidents,Event narrative body
EVT-BSEE-0333,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 186 March 3, 2000 Contact: Joe Gordon 504-736-2923 Accidental Disconnect of Marine Drilling Riser...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 186 - Accidental Disconnect of Marine Drilling Risers,Event narrative body
EVT-BSEE-0334,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 185 November 22, 1999 Contact: David Moore 504-736-2536 Installation and Inspection of Concrete M...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 185 - Installation and Inspection of Concrete Mats,Event narrative body
EVT-BSEE-0336,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 183 November 16, 1999 Contact: Jack Leezy 504-736-2503 Electrical Shock Hazard Recent MMS inspect...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 183 - Electrical Shock Hazard,Event narrative body
EVT-BSEE-0338,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert No. 181 April 28, 1999 Contact: Tommy Laurendine 504-736-5709 Rig Collapse with Fatalities and Injuri...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 181 - Rig Collapse with Fatalities and Injuries,Event narrative body
